collection,file,title,author,year,source_type,fidelity,word_count
ginzberg_legends_en,183_a-bloody-remedy.html,A BLOODY REMEDY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1367
ginzberg_legends_en,184_the-faithful-shepherd.html,THE FAITHFUL SHEPHERD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,682
ginzberg_legends_en,185_the-burning-thorn-bush.html,THE BURNING THORN-BUSH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,535
ginzberg_legends_en,186_the-ascension-of-moses.html,THE ASCENSION OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1502
ginzberg_legends_en,187_moses-visits-paradise-and-hell.html,MOSES VISITS PARADISE AND HELL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1796
ginzberg_legends_en,188_moses-declines-the-mission.html,MOSES DECLINES THE MISSION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1432
ginzberg_legends_en,189_moses-punished-for-his-stubbornness.html,MOSES PUNISHED FOR HIS STUBBORNNESS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1837
ginzberg_legends_en,190_the-return-to-egypt.html,THE RETURN TO EGYPT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1300
ginzberg_legends_en,191_moses-and-aaron-before-pharaoh.html,MOSES AND AARON BEFORE PHARAOH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1614
ginzberg_legends_en,192_the-suffering-increases.html,THE SUFFERING INCREASES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1485
ginzberg_legends_en,193_measure-for-measure.html,MEASURE FOR MEASURE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1696
ginzberg_legends_en,194_the-plagues-brought-through-aaron.html,THE PLAGUES BROUGHT THROUGH AARON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1513
ginzberg_legends_en,195_the-plagues-brought-through-moses.html,THE PLAGUES BROUGHT THROUGH MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2817
ginzberg_legends_en,196_the-first-passover.html,THE FIRST PASSOVER,Louis Ginzberg,1909,Aggadah / biblical legend,clean,971
ginzberg_legends_en,197_the-smiting-of-the-first-born.html,THE SMITING OF THE FIRST-BORN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,798
ginzberg_legends_en,198_the-redemption-of-israel-from-egyptian-bondage.html,THE REDEMPTION OF ISRAEL FROM EGYPTIAN BONDAGE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,834
ginzberg_legends_en,199_the-exodus.html,THE EXODUS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1543
ginzberg_legends_en,200_the-long-route.html,THE LONG ROUTE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1380
ginzberg_legends_en,201_pharaoh-pursues-the-hebrews.html,PHARAOH PURSUES THE HEBREWS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2526
ginzberg_legends_en,202_the-sea-divided.html,THE SEA DIVIDED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,988
ginzberg_legends_en,203_the-passage-through-the-red-sea.html,THE PASSAGE THROUGH THE RED SEA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1291
ginzberg_legends_en,204_the-destruction-of-the-egyptians.html,THE DESTRUCTION OF THE EGYPTIANS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1805
ginzberg_legends_en,205_the-song-at-the-sea.html,THE SONG AT THE SEA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1509
ginzberg_legends_en,206_the-awful-desert.html,THE AWFUL DESERT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1576
ginzberg_legends_en,207_the-heavenly-food.html,THE HEAVENLY FOOD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,992
ginzberg_legends_en,208_the-gathering-of-the-manna.html,THE GATHERING OF THE MANNA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1700
ginzberg_legends_en,209_miriams-well.html,MIRIAM'S WELL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1055
ginzberg_legends_en,210_amaleks-war-against-israel.html,AMALEK'S WAR AGAINST ISRAEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1524
ginzberg_legends_en,211_amalek-defeated.html,AMALEK DEFEATED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1366
ginzberg_legends_en,212_jethro.html,JETHRO,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1020
ginzberg_legends_en,213_the-installation-of-elders.html,THE INSTALLATION OF ELDERS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1578
ginzberg_legends_en,214_jethro-rewarded.html,JETHRO REWARDED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1499
ginzberg_legends_en,215_the-time-is-at-hand.html,THE TIME IS AT HAND,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1012
ginzberg_legends_en,216_the-gentiles-refuse-the-torah.html,THE GENTILES REFUSE THE TORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,670
ginzberg_legends_en,217_the-contest-of-the-mountains.html,THE CONTEST OF THE MOUNTAINS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,738
ginzberg_legends_en,218_the-torah-offered-to-israel.html,THE TORAH OFFERED TO ISRAEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,995
ginzberg_legends_en,219_israel-prepares-for-the-revelation.html,ISRAEL PREPARES FOR THE REVELATION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,653
ginzberg_legends_en,220_the-revelation-on-mount-sinai.html,THE REVELATION ON MOUNT SINAI,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1174
ginzberg_legends_en,221_the-first-commandment.html,THE FIRST COMMANDMENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1077
ginzberg_legends_en,222_the-other-commandments-revealed-on-sinai.html,THE OTHER COMMANDMENTS REVEALED ON SINAI,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1750
ginzberg_legends_en,223_the-unity-of-the-ten-commandments.html,THE UNITY OF THE TEN COMMANDMENTS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,727
ginzberg_legends_en,224_moses-chosen-as-intermediator.html,MOSES CHOSEN AS INTERMEDIATOR,Louis Ginzberg,1909,Aggadah / biblical legend,clean,815
ginzberg_legends_en,225_moses-and-the-angels-strive-for-the-torah.html,MOSES AND THE ANGELS STRIVE FOR THE TORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1679
ginzberg_legends_en,226_moses-receives-the-torah.html,MOSES RECEIVES THE TORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1459
ginzberg_legends_en,227_the-golden-calf.html,THE GOLDEN CALF,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1419
ginzberg_legends_en,228_moses-blamed-for-israels-sin.html,MOSES BLAMED FOR ISRAEL'S SIN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1384
ginzberg_legends_en,229_the-punishment-of-the-sinners.html,THE PUNISHMENT OF THE SINNERS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,712
ginzberg_legends_en,230_moses-intercedes-for-the-people.html,MOSES INTERCEDES FOR THE PEOPLE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1058
ginzberg_legends_en,231_the-inscrutable-ways-of-the-lord.html,THE INSCRUTABLE WAYS OF THE LORD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,991
ginzberg_legends_en,232_the-thirteen-attributes-of-god.html,THE THIRTEEN ATTRIBUTES OF GOD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,766
ginzberg_legends_en,233_the-second-tables.html,THE SECOND TABLES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1400
ginzberg_legends_en,234_the-census-of-the-people.html,THE CENSUS OF THE PEOPLE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1111
ginzberg_legends_en,235_the-erection-of-the-tabernacle-commanded.html,THE ERECTION OF THE TABERNACLE COMMANDED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1114
ginzberg_legends_en,236_the-materials-for-the-construction-of-the-tabernacle.html,THE MATERIALS FOR THE CONSTRUCTION OF THE TABERNACLE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,792
ginzberg_legends_en,237_bezalel.html,BEZALEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,680
ginzberg_legends_en,238_the-ark-with-the-cherubim.html,THE ARK WITH THE CHERUBIM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,901
ginzberg_legends_en,239_the-table-and-the-candlestick.html,THE TABLE AND THE CANDLESTICK,Louis Ginzberg,1909,Aggadah / biblical legend,clean,611
ginzberg_legends_en,240_the-altar.html,THE ALTAR,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1073
ginzberg_legends_en,241_the-symbolical-significance-of-the-tabernacle.html,THE SYMBOLICAL SIGNIFICANCE OF THE TABERNACLE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,653
ginzberg_legends_en,242_the-priestly-robes.html,THE PRIESTLY ROBES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,596
ginzberg_legends_en,243_the-stones-in-the-breastplate.html,THE STONES IN THE BREASTPLATE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,961
ginzberg_legends_en,244_the-completion-of-the-tabernacle.html,THE COMPLETION OF THE TABERNACLE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1012
ginzberg_legends_en,245_the-setting-up-of-the-tabernacle.html,THE SETTING UP OF THE TABERNACLE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,792
ginzberg_legends_en,246_the-consecration-of-the-priests.html,THE CONSECRATION OF THE PRIESTS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,729
ginzberg_legends_en,247_the-day-of-the-ten-crowns.html,THE DAY OF THE TEN CROWNS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1766
ginzberg_legends_en,248_the-interrupted-joy.html,THE INTERRUPTED JOY,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1583
ginzberg_legends_en,249_the-gifts-of-the-princes.html,THE GIFTS OF THE PRINCES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,5152
ginzberg_legends_en,250_the-revelations-in-the-tabernacle.html,THE REVELATIONS IN THE TABERNACLE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,895
ginzberg_legends_en,251_the-cleansing-of-the-camp.html,THE CLEANSING OF THE CAMP,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1292
ginzberg_legends_en,252_the-lighting-of-the-candlestick.html,THE LIGHTING OF THE CANDLESTICK,Louis Ginzberg,1909,Aggadah / biblical legend,clean,860
ginzberg_legends_en,253_the-twelve-princes-of-the-tribes.html,THE TWELVE PRINCES OF THE TRIBES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1329
ginzberg_legends_en,254_the-census-of-the-levites.html,THE CENSUS OF THE LEVITES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1068
ginzberg_legends_en,255_the-four-divisions-of-the-levites.html,THE FOUR DIVISIONS OF THE LEVITES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,793
ginzberg_legends_en,256_the-four-standards.html,THE FOUR STANDARDS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1714
ginzberg_legends_en,257_the-camp.html,THE CAMP,Louis Ginzberg,1909,Aggadah / biblical legend,clean,746
ginzberg_legends_en,258_the-blasphemer-and-the-sabbath-breaker.html,THE BLASPHEMER AND THE SABBATH-BREAKER,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1148
ginzberg_legends_en,259_the-ungrateful-multitude.html,THE UNGRATEFUL MULTITUDE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,866
ginzberg_legends_en,260_the-flesh-pots-of-egypt.html,THE FLESH-POTS OF EGYPT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,743
ginzberg_legends_en,261_the-appointment-of-the-seventy-elders.html,THE APPOINTMENT OF THE SEVENTY ELDERS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1095
ginzberg_legends_en,262_eldad-and-medad.html,ELDAD AND MEDAD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,593
ginzberg_legends_en,263_the-quails.html,THE QUAILS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,595
ginzberg_legends_en,264_aaron-and-miriam-slander-moses.html,AARON AND MIRIAM SLANDER MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,908
ginzberg_legends_en,265_miriams-punishment.html,MIRIAM'S PUNISHMENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,975
ginzberg_legends_en,266_the-sending-of-the-spies.html,THE SENDING OF THE SPIES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,816
ginzberg_legends_en,267_significant-names.html,SIGNIFICANT NAMES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,867
ginzberg_legends_en,268_the-spies-in-palestine.html,THE SPIES IN PALESTINE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1226
ginzberg_legends_en,269_the-slanderous-report.html,THE SLANDEROUS REPORT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1037
ginzberg_legends_en,270_the-night-of-tears.html,THE NIGHT OF TEARS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,978
ginzberg_legends_en,271_ingratitude-punished.html,INGRATITUDE PUNISHED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1352
ginzberg_legends_en,272_the-years-of-disfavor.html,THE YEARS OF DISFAVOR,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1027
ginzberg_legends_en,273_the-rebellion-of-korah.html,THE REBELLION OF KORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1187
ginzberg_legends_en,274_korah-abuses-moses-and-the-torah.html,KORAH ABUSES MOSES AND THE TORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,732
ginzberg_legends_en,275_moses-pleads-in-vain-with-korah.html,MOSES PLEADS IN VAIN WITH KORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1748
ginzberg_legends_en,276_korah-and-his-horde-punished.html,KORAH AND HIS HORDE PUNISHED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,660
ginzberg_legends_en,277_on-and-the-three-sons-of-korah-saved.html,ON AND THE THREE SONS OF KORAH SAVED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,786
ginzberg_legends_en,278_israel-convinced-of-aarons-priesthood.html,ISRAEL CONVINCED OF AARON'S PRIESTHOOD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1358
ginzberg_legends_en,279_the-waters-of-meribah.html,THE WATERS OF MERIBAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1259
ginzberg_legends_en,280_moses-anger-causes-his-doom.html,MOSES' ANGER CAUSES HIS DOOM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1016
ginzberg_legends_en,281_edoms-unbrotherly-attitude-toward-israel.html,EDOM'S UNBROTHERLY ATTITUDE TOWARD ISRAEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,687
ginzberg_legends_en,282_the-three-shepherds.html,THE THREE SHEPHERDS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1163
ginzberg_legends_en,283_preparing-aaron-for-impending-death.html,PREPARING AARON FOR IMPENDING DEATH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1002
ginzberg_legends_en,284_aarons-death.html,AARON'S DEATH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1178
ginzberg_legends_en,285_the-general-mourning-for-aaron.html,THE GENERAL MOURNING FOR AARON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,814
ginzberg_legends_en,286_the-false-friends.html,THE FALSE FRIENDS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1119
ginzberg_legends_en,287_the-brazen-serpent.html,THE BRAZEN SERPENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,787
ginzberg_legends_en,288_at-arnon.html,AT ARNON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,884
ginzberg_legends_en,289_sihon-the-king-of-the-amorites.html,"SIHON, THE KING OF THE AMORITES",Louis Ginzberg,1909,Aggadah / biblical legend,clean,935
ginzberg_legends_en,290_the-giant-og.html,THE GIANT OG,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1679
ginzberg_legends_en,291_moses-speech-of-admonition.html,MOSES' SPEECH OF ADMONITION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,801
ginzberg_legends_en,292_balak-king-of-moab.html,"BALAK, KING OF MOAB",Louis Ginzberg,1909,Aggadah / biblical legend,clean,922
ginzberg_legends_en,293_balaam-the-heathen-prophet.html,"BALAAM, THE HEATHEN PROPHET",Louis Ginzberg,1909,Aggadah / biblical legend,clean,738
ginzberg_legends_en,294_balaks-messengers-to-balaam.html,BALAK'S MESSENGERS TO BALAAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,923
ginzberg_legends_en,295_balaam-accepts-balaks-invitation.html,BALAAM ACCEPTS BALAK'S INVITATION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,907
ginzberg_legends_en,296_balaams-ass.html,BALAAM'S ASS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1051
ginzberg_legends_en,297_balaam-runs-into-his-own-destruction.html,BALAAM RUNS INTO HIS OWN DESTRUCTION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,551
ginzberg_legends_en,298_balaam-with-balak.html,BALAAM WITH BALAK,Louis Ginzberg,1909,Aggadah / biblical legend,clean,603
ginzberg_legends_en,299_balaams-sacrifices-refused.html,BALAAM'S SACRIFICES REFUSED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,850
ginzberg_legends_en,300_balaam-extols-israel.html,BALAAM EXTOLS ISRAEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,958
ginzberg_legends_en,301_balaams-hopes-disappointed.html,BALAAM'S HOPES DISAPPOINTED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,950
ginzberg_legends_en,302_curses-turned-to-blessings.html,CURSES TURNED TO BLESSINGS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,527
ginzberg_legends_en,303_balaams-wicked-counsel.html,BALAAM'S WICKED COUNSEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,661
ginzberg_legends_en,304_phinehas-zealous-for-god.html,"PHINEHAS, ZEALOUS FOR GOD",Louis Ginzberg,1909,Aggadah / biblical legend,clean,998
ginzberg_legends_en,305_twelve-miracles.html,TWELVE MIRACLES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,626
ginzberg_legends_en,306_phinehas-rewarded.html,PHINEHAS REWARDED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,790
ginzberg_legends_en,307_the-daughters-of-zelophehad.html,THE DAUGHTERS OF ZELOPHEHAD,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1572
ginzberg_legends_en,308_the-appointment-of-joshua.html,THE APPOINTMENT OF JOSHUA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1459
ginzberg_legends_en,309_moses-legacy-to-joshua.html,MOSES' LEGACY TO JOSHUA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,810
ginzberg_legends_en,310_moses-last-campaign.html,MOSES' LAST CAMPAIGN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1314
ginzberg_legends_en,311_the-complete-annihilation-of-midian.html,THE COMPLETE ANNIHILATION OF MIDIAN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,686
ginzberg_legends_en,312_the-gruesome-end-of-balaam.html,THE GRUESOME END OF BALAAM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,510
ginzberg_legends_en,313_the-victorious-return-from-the-war.html,THE VICTORIOUS RETURN FROM THE WAR,Louis Ginzberg,1909,Aggadah / biblical legend,clean,811
ginzberg_legends_en,314_wealth-that-bringeth-destruction.html,WEALTH THAT BRINGETH DESTRUCTION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,721
ginzberg_legends_en,315_moses-death-irrevocably-doomed.html,MOSES' DEATH IRREVOCABLY DOOMED,Louis Ginzberg,1909,Aggadah / biblical legend,clean,713
ginzberg_legends_en,316_moses-prayer-for-suspension-of-judgment.html,MOSES' PRAYER FOR SUSPENSION OF JUDGMENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2759
ginzberg_legends_en,317_god-tries-to-comfort-moses-concerning-his-death.html,GOD TRIES TO COMFORT MOSES CONCERNING HIS DEATH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,943
ginzberg_legends_en,318_the-intercessions-for-moses.html,THE INTERCESSIONS FOR MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1616
ginzberg_legends_en,319_moses-serves-joshua.html,MOSES SERVES JOSHUA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,866
ginzberg_legends_en,320_the-last-day-of-moses-life.html,THE LAST DAY OF MOSES' LIFE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1089
ginzberg_legends_en,321_moses-beholds-the-future.html,MOSES BEHOLDS THE FUTURE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,946
ginzberg_legends_en,322_moses-meets-the-messiah-in-heaven.html,MOSES MEETS THE MESSIAH IN HEAVEN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,710
ginzberg_legends_en,323_the-last-hours-of-moses.html,THE LAST HOURS OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1210
ginzberg_legends_en,324_the-blessing-of-moses.html,THE BLESSING OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,3280
ginzberg_legends_en,325_moses-prays-for-death.html,MOSES PRAYS FOR DEATH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1170
ginzberg_legends_en,326_samael-chastised-by-moses.html,SAMAEL CHASTISED BY MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1353
ginzberg_legends_en,327_god-kisses-moses-soul.html,GOD KISSES MOSES' SOUL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,748
ginzberg_legends_en,328_the-mourning-for-moses.html,THE MOURNING FOR MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,579
ginzberg_legends_en,329_samaels-vain-search.html,SAMAEL'S VAIN SEARCH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,954
ginzberg_legends_en,330_moses-excels-all-pious-men.html,MOSES EXCELS ALL PIOUS MEN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,773
ginzberg_legends_en,331_the-servant-of-moses.html,THE SERVANT OF MOSES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,502
ginzberg_legends_en,332_entering-the-promised-land.html,ENTERING THE PROMISED LAND,Louis Ginzberg,1909,Aggadah / biblical legend,clean,888
ginzberg_legends_en,333_conquest-of-the-land.html,CONQUEST OF THE LAND,Louis Ginzberg,1909,Aggadah / biblical legend,clean,740
ginzberg_legends_en,334_the-sun-obeys-joshua.html,THE SUN OBEYS JOSHUA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,918
ginzberg_legends_en,335_war-with-the-armenians.html,WAR WITH THE ARMENIANS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,735
ginzberg_legends_en,336_allotment-of-the-land.html,ALLOTMENT OF THE LAND,Louis Ginzberg,1909,Aggadah / biblical legend,clean,644
ginzberg_legends_en,337_the-first-judge.html,THE FIRST JUDGE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1079
ginzberg_legends_en,338_campaigns-of-kenaz.html,CAMPAIGNS OF KENAZ,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1262
ginzberg_legends_en,339_othniel.html,OTHNIEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,432
ginzberg_legends_en,340_boaz-and-ruth.html,BOAZ AND RUTH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1223
ginzberg_legends_en,341_deborah.html,DEBORAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1485
ginzberg_legends_en,342_gideon.html,GIDEON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1077
ginzberg_legends_en,343_jephthah.html,JEPHTHAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1237
ginzberg_legends_en,344_samson.html,SAMSON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,662
ginzberg_legends_en,345_the-crime-of-the-benjamites.html,THE CRIME OF THE BENJAMITES,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1409
ginzberg_legends_en,346_elkanah-and-hannah.html,ELKANAH AND HANNAH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,591
ginzberg_legends_en,347_the-youth-of-samuel.html,THE YOUTH OF SAMUEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,494
ginzberg_legends_en,348_eli-and-his-sons.html,ELI AND HIS SONS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,842
ginzberg_legends_en,349_the-activities-of-samuel.html,THE ACTIVITIES OF SAMUEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,433
ginzberg_legends_en,350_the-reign-of-saul.html,THE REIGN OF SAUL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2320
ginzberg_legends_en,351_the-court-of-saul.html,THE COURT OF SAUL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1289
ginzberg_legends_en,352_davids-birth-and-descent.html,DAVID'S BIRTH AND DESCENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,455
ginzberg_legends_en,353_anointed-king.html,ANOINTED KING,Louis Ginzberg,1909,Aggadah / biblical legend,clean,880
ginzberg_legends_en,354_encounter-with-goliath.html,ENCOUNTER WITH GOLIATH,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1086
ginzberg_legends_en,355_pursued-by-saul.html,PURSUED BY SAUL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,716
ginzberg_legends_en,356_wars.html,WARS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,808
ginzberg_legends_en,357_ahithophel.html,AHITHOPHEL,Louis Ginzberg,1909,Aggadah / biblical legend,clean,771
ginzberg_legends_en,358_joab.html,JOAB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1229
ginzberg_legends_en,359_davids-piety-and-his-sin.html,DAVID'S PIETY AND HIS SIN,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1022
ginzberg_legends_en,360_absaloms-rebellion.html,ABSALOM'S REBELLION,Louis Ginzberg,1909,Aggadah / biblical legend,clean,786
ginzberg_legends_en,361_davids-atonement.html,DAVID'S ATONEMENT,Louis Ginzberg,1909,Aggadah / biblical legend,clean,598
ginzberg_legends_en,362_visitations.html,VISITATIONS,Louis Ginzberg,1909,Aggadah / biblical legend,clean,1246
ginzberg_legends_en,363_the-death-of-david.html,THE DEATH OF DAVID,Louis Ginzberg,1909,Aggadah / biblical legend,clean,322
ginzberg_legends_en,364_david-in-paradise.html,DAVID IN PARADISE,Louis Ginzberg,1909,Aggadah / biblical legend,clean,560
ginzberg_legends_en,365_the-family-of-david.html,THE FAMILY OF DAVID,Louis Ginzberg,1909,Aggadah / biblical legend,clean,860
ginzberg_legends_en,366_his-tomb.html,HIS TOMB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,575
ginzberg_legends_en,367_solomon-punishes-joab.html,SOLOMON PUNISHES JOAB,Louis Ginzberg,1909,Aggadah / biblical legend,clean,735
ginzberg_legends_en,368_the-marriage-of-solomon.html,THE MARRIAGE OF SOLOMON,Louis Ginzberg,1909,Aggadah / biblical legend,clean,604
ginzberg_legends_en,369_his-wisdom.html,HIS WISDOM,Louis Ginzberg,1909,Aggadah / biblical legend,clean,3782
ginzberg_legends_en,370_the-queen-of-sheba.html,THE QUEEN OF SHEBA,Louis Ginzberg,1909,Aggadah / biblical legend,clean,2005
