atu,topic,title,culture,author,origin_raw,source_page
,The Saga of the Volsungs,14. Regin's Story: The Otter's Ransom,,,,volsungsaga.html
,The Saga of the Volsungs,15. Regin the Smith,,,,volsungsaga.html
,The Saga of the Volsungs,16. Gripir the Fortuneteller,,,,volsungsaga.html
,The Saga of the Volsungs,17. Sigurd Kills Lyngvi,,,,volsungsaga.html
,The Saga of the Volsungs,18. Sigurd and Fafnir,,,,volsungsaga.html
,The Saga of the Volsungs,19. Fafnir's Blood,,,,volsungsaga.html
,The Saga of the Volsungs,20. What the Birds Said,,,,volsungsaga.html
,The Saga of the Volsungs,21. Sigurd and Brynhild,,,,volsungsaga.html
,The Saga of the Volsungs,22. Brynhild's Wisdom,,,,volsungsaga.html
,The Saga of the Volsungs,23. Sigurd's Departure,,,,volsungsaga.html
,The Saga of the Volsungs,24. Sigurd's Arrival at Heimir's Estate,,,,volsungsaga.html
,The Saga of the Volsungs,25. Brynhild's Arrival at Heimir's Estate,,,,volsungsaga.html
,The Saga of the Volsungs,26. Gjuki and His Sons,,,,volsungsaga.html
,The Saga of the Volsungs,27. Brynhild Interprets Gudrun's Dreams,,,,volsungsaga.html
,The Saga of the Volsungs,28. The Ale of Forgetfulness,,,,volsungsaga.html
,The Saga of the Volsungs,29. Sigurd Courts Brynhild for Gunnar,,,,volsungsaga.html
,The Saga of the Volsungs,30. Two Queens Quarrel,,,,volsungsaga.html
,The Saga of the Volsungs,31. Brynhild's Grief Increases,,,,volsungsaga.html
,The Saga of the Volsungs,32. The Betrayal of Sigurd,,,,volsungsaga.html
,The Saga of the Volsungs,33. Brynhild's Final Request.,,,,volsungsaga.html
,The Saga of the Volsungs,34. Gudrun Disappears,,,,volsungsaga.html
,The Saga of the Volsungs,35. Gudrun Carves Runes,,,,volsungsaga.html
,The Saga of the Volsungs,36. Kostbera's Dreams,,,,volsungsaga.html
,The Saga of the Volsungs,37. The Brothers Depart,,,,volsungsaga.html
,The Saga of the Volsungs,38. The Battle,,,,volsungsaga.html
,The Saga of the Volsungs,39. Hogni and Gunnar Are Captured,,,,volsungsaga.html
,The Saga of the Volsungs,40. Atli and Gudrun,,,,volsungsaga.html
777,The Wandering Jew,Of the Jew Joseph Who Is Still Alive Awaiting the Last Coming of Christ,Roger of Wendover,,Roger of Wendover,type0777.html
777,The Wandering Jew,The Wandering Jew,England/Germany,,England/Germany,type0777.html
777,The Wandering Jew,The Wandering Jew,Retold by Horace E. Scudder,,Retold by Horace E. Scudder,type0777.html
777,The Wandering Jew,Shoemakers Are a Poor Slobbering Race,England,,England,type0777.html
777,The Wandering Jew,The Mysterious Stranger,England,,England,type0777.html
777,The Wandering Jew,The Eternal Jew,Belgium,,Belgium,type0777.html
777,The Wandering Jew,"The Jerusalem Shoemaker, or Wandering Jew, in Jutland",Denmark,,Denmark,type0777.html
777,The Wandering Jew,The Story of Judas,Italy,,Italy,type0777.html
777,The Wandering Jew,Malchus at the Column,Italy,,Italy,type0777.html
777,The Wandering Jew,Buttadeu,Italy,,Italy,type0777.html
777,The Wandering Jew,The Eternal Jew in Vogtland,Germany / Czech Republic,,Germany / Czech Republic,type0777.html
777,The Wandering Jew,Wodan as the Wandering Jew,Germany,,Germany,type0777.html
777,The Wandering Jew,The Lost Jew,Germany,,Germany,type0777.html
777,The Wandering Jew,The Eternal Jew on the Matterhorn,Switzerland,,Switzerland,type0777.html
777,The Wandering Jew,The Wandering Jew on the Grimsel Pass,Switzerland,,Switzerland,type0777.html
777,The Wandering Jew,The Wandering Jew in New York City,USA,,USA,type0777.html
777,The Wandering Jew,"The Wandering Jew in Harts Corners, New York",USA,,USA,type0777.html
103,War between Wild Animals and Domestic Animals,Old Sultan,Germany,,Germany,type0103.html
103,War between Wild Animals and Domestic Animals,The Dog and the Wolf,Bohemia,,Bohemia,type0103.html
,Water Spirit Legends 1,Yorkshire Legends and Traditions of Wells,England,,England,water.html
,Water Spirit Legends 1,Water Demons,Scotland,,Scotland,water.html
,Water Spirit Legends 1,Holy Lake near Neuhoff,Germany,,Germany,water.html
,Water Spirit Legends 1,Brother Nickel,Germany,,Germany,water.html
,Water Spirit Legends 1,"Water Nixes, The Water-Man, and His Wife",Poland/Germany,,Poland/Germany,water.html
,Water Spirit Legends 1,The Merrow,Ireland,,Ireland,water.html
,Water Spirit Legends 1,The Water Snake,Russia,,Russia,water.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,The Hour Is Come but the Man Is Not,Wales,,Wales,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,The Man with the Green Weeds,Wales,,Wales,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,The Doomed Rider,Scotland,,Scotland,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,The Ryå River in Vendsyssel,Denmark,,Denmark,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,The Hour Is Come but Not the Man,Denmark,,Denmark,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,The Hour Is Here (1),Germany,,Germany,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,The Hour Is Here (2),Germany,,Germany,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,Water Will Have Its Sacrifice,Germany,,Germany,type4050.html
4050,Water Spirit Legends 2 The Hour Is Come but the Man Is Not,Time Is Up,Austria/Italy,,Austria/Italy,type4050.html
,Weather and Climate Legends,The Thousand Years of Cold are Coming,Italy/Austria,,Italy/Austria,weather.html
,Weather and Climate Legends,The Eternal Jew on the Matterhorn,Switzerland,,Switzerland,weather.html
,Weather and Climate Legends,Aid and Punishment,Switzerland,,Switzerland,weather.html
875A,The Women of Weinsberg,The Women of Weinsberg,Germany,,Germany,type0875ast.html
875A,The Women of Weinsberg,Weibertreue Castle,Germany,,Germany,type0875ast.html
875A,The Women of Weinsberg,"A City Is Captured, from Which the Women Carry Their Husbands and Children",Germany,,Germany,type0875ast.html
875A,The Women of Weinsberg,The Siege of Gelsterburg Castle,Germany,,Germany,type0875ast.html
875A,The Women of Weinsberg,The Siege of Weidelburg Castle,Germany,,Germany,type0875ast.html
,Werewolf Legends from Germany,The Morbach Monster,Anonymous,,Anonymous,werewolf.html
,Werewolf Legends from Germany,The Werewolf,F. Asmus and O. Knoop,,F. Asmus and O. Knoop,werewolf.html
,Werewolf Legends from Germany,A Woman Transforms Herself into a Werewolf,F. Asmus and O. Knoop,,F. Asmus and O. Knoop,werewolf.html
,Werewolf Legends from Germany,The Werewolf of Alt-Marrin,F. Asmus and O. Knoop,,F. Asmus and O. Knoop,werewolf.html
,Werewolf Legends from Germany,Fox Hill near Dodow,Karl Bartsch,,Karl Bartsch,werewolf.html
,Werewolf Legends from Germany,Werewolves,Karl Bartsch,,Karl Bartsch,werewolf.html
,Werewolf Legends from Germany,The Werewolf of Klein-Krams,Karl Bartsch,,Karl Bartsch,werewolf.html
,Werewolf Legends from Germany,The Werewolf of Vietlübbe,Karl Bartsch,,Karl Bartsch,werewolf.html
,Werewolf Legends from Germany,A Witch as Werewolf,Karl Bartsch,,Karl Bartsch,werewolf.html
,Werewolf Legends from Germany,The Damnable Life and Death of Stubbe Peeter,George Bores,London Chapbook of 1590,George Bores (London Chapbook of 1590),werewolf.html
,Werewolf Legends from Germany,The Werewolf,Carl and Theodor Colshorn,,Carl and Theodor Colshorn,werewolf.html
,Werewolf Legends from Germany,Werewolves,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,werewolf.html
,Werewolf Legends from Germany,Werewolf Rock,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,werewolf.html
,Werewolf Legends from Germany,The Werewolves Advance,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,werewolf.html
,Werewolf Legends from Germany,The Werewolf of Jarnitz,A. Haas,,A. Haas,werewolf.html
,Werewolf Legends from Germany,Werewolf,Adalbert Kuhn,,Adalbert Kuhn,werewolf.html
,Werewolf Legends from Germany,The Böxenwolf,A. Kuhn and W. Schwartz,,A. Kuhn and W. Schwartz,werewolf.html
,Werewolf Legends from Germany,The Werewolf Belt,A. Kuhn and W. Schwartz,,A. Kuhn and W. Schwartz,werewolf.html
,Werewolf Legends from Germany,The Werewolf Wife,A. Kuhn and W. Schwartz,,A. Kuhn and W. Schwartz,werewolf.html
,Werewolf Legends from Germany,The Werewolf,Karl Lyncker,,Karl Lyncker,werewolf.html
,Werewolf Legends from Germany,The Werewolf: Another Legend,Karl Lyncker,,Karl Lyncker,werewolf.html
,Werewolf Legends from Germany,The Peasant and the Werewolf,Karl Lyncker,,Karl Lyncker,werewolf.html
,Werewolf Legends from Germany,The Böxenwolf,Karl Lyncker,,Karl Lyncker,werewolf.html
,Werewolf Legends from Germany,The Werewolf of Hüsby,Karl Müllenhoff,,Karl Müllenhoff,werewolf.html
,Werewolf Legends from Germany,The Wolf Stone,Alexander Schöppner,,Alexander Schöppner,werewolf.html
,Werewolf Legends from Germany,The Werewolves in Greifswald,J. D. H. Temme,,J. D. H. Temme,werewolf.html
,Werewolf Legends from Germany,The Werewolf near Zarnow,J. D. H. Temme,,J. D. H. Temme,werewolf.html
,Werewolf Legends from Germany,Werewolves in Pomerania,J. D. H. Temme,,J. D. H. Temme,werewolf.html
,Werewolf Legends from Germany,The Werewolf in Hindenburg,J. D. H. Temme,,J. D. H. Temme,werewolf.html
,The Werewolf's Daughter,The Werewolf's Daughter,Slovakia,,Slovakia,wolfdaughter.html
1696,What Should I Have Said (or Done)?,Going Traveling,Germany,,Germany,type1696.html
1696,What Should I Have Said (or Done)?,What You Deserve,Germany,,Germany,type1696.html
1696,What Should I Have Said (or Done)?,Silly Matt,Norway,,Norway,type1696.html
1696,What Should I Have Said (or Done)?,Stupid's Mistaken Cries,England,,England,type1696.html
1696,What Should I Have Said (or Done)?,As told in Essex about the year 1800,,,,type1696.html
1696,What Should I Have Said (or Done)?,The Forgetful Boy,USA,,USA,type1696.html
1696,What Should I Have Said (or Done)?,Lazy Jack,England,,England,type1696.html
1696,What Should I Have Said (or Done)?,Jock and His Mother,Scotland,,Scotland,type1696.html
1696,What Should I Have Said (or Done)?,I'll Be Wiser the Next Time,Ireland,,Ireland,type1696.html
1696,What Should I Have Said (or Done)?,The Fool's Good Fortune,Georgia,,Georgia,type1696.html
1696,What Should I Have Said (or Done)?,A Stupid Boy,Kashmir,,Kashmir,type1696.html
,Widows,in (short-lived) mourning,,,,widow.html
,Widows,The Inconsolable Widow,Laurentius Abstemius,"L'Estrange, 1692","Laurentius Abstemius (L'Estrange, 1692)",widow.html
,Widows,The Woman and the Farmer,Aesop,,Aesop,widow.html
,Widows,Mrs. Fox's Wedding,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,widow.html
,Widows,First Tale,,,,widow.html
,Widows,Second Tale,,,,widow.html
,Widows,Chuang-tzu and His Wife,China,,China,widow.html
,Widows,Zadig's Nose,Voltaire,,Voltaire,widow.html
,Widows,The Widow of Ephesus,Petronius,,Petronius,widow.html
,Widows,A Widow Digs Up Her Deceased Husband and Hangs Him on the Gallows,Conrat Purselt,,Conrat Purselt,widow.html
,Widows,Wooden Johannes,Hans Wilhelm Kirchhof,,Hans Wilhelm Kirchhof,widow.html
,Widows,How Long Master Hobson's Daughter Mourned for Her Husband's Death,England,,England,widow.html
,Widows,He That's Dead Can Do No Hurt,"Ireland, J. M. Synge",,"Ireland, J. M. Synge",widow.html
,Widows,Widow and Soldier,Ambrose Bierce,,Ambrose Bierce,widow.html
,Widows,The Devoted Widow,Ambrose Bierce,,Ambrose Bierce,widow.html
,Widows,The Inconsolable Widow,Ambrose Bierce,,Ambrose Bierce,widow.html
,Widows,The Crimson Candle,Ambrose Bierce,,Ambrose Bierce,widow.html
1377,An Adulterous Wife Locks Her Husband Out of Doors,Dschoha's Wife Locks Him Out,from the Arabic,,from the Arabic,type1377.html
1377,An Adulterous Wife Locks Her Husband Out of Doors,The Unfaithful Wife,India,,India,type1377.html
1377,An Adulterous Wife Locks Her Husband Out of Doors,The Ancient Knight Who Married a Beautiful Young Wife,The Seven Wise Masters,,The Seven Wise Masters,type1377.html
1377,An Adulterous Wife Locks Her Husband Out of Doors,Tofano Shuts His Wife Out of Doors,"Giovanni Boccaccio, The Decameron",,"Giovanni Boccaccio, The Decameron",type1377.html
1377,An Adulterous Wife Locks Her Husband Out of Doors,A Tyrannical Husband,England,,England,type1377.html
1365A,The Contrary Wife,Of a Woman Who Persisted in Calling Her Husband Lousy,Italy,,Italy,type1365abc.html
1365A,The Contrary Wife,Of One Who Sought His Wife Who Had Drowned in a River,Italy,,Italy,type1365abc.html
1365A,The Contrary Wife,Scissors,Europe,,Europe,type1365abc.html
1365A,The Contrary Wife,Scissors They Were,Italy,,Italy,type1365abc.html
1365A,The Contrary Wife,Of Hym That Sought His Wyfe against the Streme,England,,England,type1365abc.html
1365A,The Contrary Wife,"How Madde Coomes, When His Wife Was Drowned, Sought Her against the Streame",England,,England,type1365abc.html
1365A,The Contrary Wife,The Woman Who Called Her Husband a Louse-Cracker,Germany,,Germany,type1365abc.html
1365A,The Contrary Wife,The Woman Drowned,Jean de La Fontaine,,Jean de La Fontaine,type1365abc.html
1365A,The Contrary Wife,The Contrary Woman,Norway,,Norway,type1365abc.html
1365A,The Contrary Wife,"Mary, Mary, So Contrary [The Pig-Headed Wife]",Finland,,Finland,type1365abc.html
1365A,The Contrary Wife,Scissors or Knife?,Russia,,Russia,type1365abc.html
1365A,The Contrary Wife,The Contrary Wife,Spain,,Spain,type1365abc.html
1365A,The Contrary Wife,The Baneyrwal and His Drowned Wife,Pakistan,,Pakistan,type1365abc.html
1375,Wives Rule Over Their Husbands,Women Desire Sovereignty,England / Arabia,,England / Arabia,type1375.html
1375,Wives Rule Over Their Husbands,Of a Woman,England,,England,type1375.html
1375,Wives Rule Over Their Husbands,Origin of the Grey Mare's Being the Better Horse,England,,England,type1375.html
1375,Wives Rule Over Their Husbands,The Rule of Women over Their Husbands,Germany,,Germany,type1375.html
1375,Wives Rule Over Their Husbands,Women's Rule over Their Husbands,Germany,,Germany,type1375.html
1375,Wives Rule Over Their Husbands,Boots,Italy,,Italy,type1375.html
1375,Wives Rule Over Their Husbands,Husband and Wife,Denmark,,Denmark,type1375.html
1375,Wives Rule Over Their Husbands,The Hen-Pecked Husband,England,,England,type1375.html
1381,The Wife Who Could Not Keep a Secret,How a Fish Swam in the Air and a Hare in the Water,Ukraine,,Ukraine,type1381.html
1381,The Wife Who Could Not Keep a Secret,The Found Money,Netherlands,,Netherlands,type1381.html
1381,The Wife Who Could Not Keep a Secret,The Treasure,Denmark,,Denmark,type1381.html
